"Park name","System","Implementing agency","Unit type","Core park","Season","Vehicle visits"
"Mississippi Gateway","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Winter-2022",1377
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Fall-2018",24434
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Fall-2019",20469
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Fall-2020",25656
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Fall-2021",25581
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Spring-2018",19327
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Spring-2019",21105
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Spring-2020",21666
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Spring-2021",33514
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Summer-2018",33157
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Summer-2019",31768
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Summer-2020",35749
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Summer-2021",39796
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Winter-2018",14755
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Winter-2019",9259
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Winter-2020",7058
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Winter-2021",10905
"Mississippi Gorge (Minneapolis Park and Recreation Board)","Metropolitan Regional Park System","Minneapolis Park and Recreation Board","Regional Park",TRUE,"Winter-2022",1082
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Fall-2018",14774
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Fall-2019",19525
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Fall-2020",36562
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Fall-2021",29506
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Spring-2018",13773
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Spring-2019",20960
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Spring-2020",24546
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Spring-2021",31311
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Summer-2018",25281
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Summer-2019",30837
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Summer-2020",42907
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Summer-2021",31146
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Winter-2018",4305
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Winter-2019",5415
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Winter-2020",6208
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Winter-2021",13435
"Mississippi Gorge (St. Paul Parks and Recreation)","Metropolitan Regional Park System","St. Paul Parks and Recreation","Regional Park",TRUE,"Winter-2022",2449
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2018",1873
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2019",2899
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2020",5845
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Fall-2021",3785
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2018",2075
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2019",3113
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2020",6246
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Spring-2021",4742
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2018",3620
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2019",4451
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2020",6659
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Summer-2021",7652
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2018",1732
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2019",1894
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2020",2038
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2021",3204
"Mississippi River Park (GRPC)","Greater Minnesota Regional Parks & Trails","Greater MN","Regional Park",TRUE,"Winter-2022",646
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Fall-2018",2477
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Fall-2019",1938
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Fall-2020",3653
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Fall-2021",2967
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Spring-2018",3607
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Spring-2019",3690
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Spring-2020",5534
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Spring-2021",4367
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Summer-2018",5901
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Summer-2019",4305
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Summer-2020",7425
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Summer-2021",5353
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Winter-2018",2308
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Winter-2019",1407
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Winter-2020",1245
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Winter-2021",1851
"Mississippi West","Metropolitan Regional Park System","Anoka County Parks and Recreation","Regional Park",TRUE,"Winter-2022",568
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2018",2659
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2019",1105
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2020",982
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2021",842
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2018",2950
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2019",1033
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2020",1227
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2021",1140
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2018",3888
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2019",3411
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2020",3136
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2021",1954
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2018",1795
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2019",764
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2020",636
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2021",1055
"Monson Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2022",222
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2018",7832
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2019",3531
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2020",4895
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Fall-2021",4264
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2018",5314
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2019",3890
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2020",2951
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Spring-2021",4004
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2018",21385
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2019",16487
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2020",18647
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Summer-2021",13678
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2018",3057
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2019",2404
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2020",1558
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2021",2764
"Moose Lake","Department of Natural Resources State Park","DNR","State Park",TRUE,"Winter-2022",265
"Murphy-Hanrehan","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2018",18441
"Murphy-Hanrehan","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2019",19116
"Murphy-Hanrehan","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2020",27559
"Murphy-Hanrehan","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Fall-2021",24552
"Murphy-Hanrehan","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Spring-2018",12120
"Murphy-Hanrehan","Metropolitan Regional Park System","Three Rivers Park District","Regional Park",TRUE,"Spring-2019",13248
